314,314,'Disney Cuties Instant Noodle Crab Flavour',50,'Cup','Nissin',Thailand
315,315,'Cup Noodles Rich Soft Shelled Turle Soup',77,'Cup','Nissin',Japan
316,316,'Instant Vegetarian Beehoon Rice Vermicelli',42,'Pack','Unif Tung-I',Taiwan
317,317,'Broad Noodle Artificial Beef Flavor Hot Pot',43,'Pack','Sichuan Baijia',China
318,318,'Curry Flavour Instant Noodles',8,'Cup','Dream Kitchen',USA
319,319,'Tohokuno Aji Yonezawa Ramen',19,'Bowl','Tablemark',Japan
320,320,'Science Noodle (X'Mas Edition)',90,'Pack','Uni-President',Taiwan
321,321,'Pho Beef Flavor Vietnamese Rice Noodle Soup',54,'Bowl','Farmer's Heart',USA
322,322,'Instant Wonton Noodles Scallop Lobster Soup Flavour',89,'Bowl','Kamfen',Hong Kong
323,323,'Tom Yam Soup Instant Noodle',16,'Pack','Fuku',Hong Kong
324,324,'Ramen Noodles Artificially Flavored Tonkotsu',90,'Bowl','Goku-Uma',USA
325,325,'Hiroshima Flavor Yakisoba',36,'Tray','Daikoku',Japan
326,326,'Disney Cuties Instant Noodle Seaweed Flavour',24,'Cup','Nissin',Thailand
327,327,'Instant Noodles Mi Goreng Flavour',29,'Cup','Singa-Me',Australia
328,328,'Sugomen Sano Ramen',77,'Bowl','New Touch',Japan
329,329,'Ramyon Sabor Y Camaron',89,'Pack','Ottogi',Mexico
330,330,'Demae Iccho Spicy XO Sauce Seafood Flavour',38,'Pack','Nissin',Hong Kong
331,331,'Sun Dried Noodle - Fruity Soy Bean Paste',32,'Pack','Love Cook',Taiwan
332,332,'Shin Noodle Soup',96,'Cup','Nongshim',USA
333,333,'Sapporo Noukou Miso Ramen',90,'Bowl','Nissin',Japan
334,334,'Soy Sauce',52,'Cup','Dream Kitchen',USA
335,335,'Vietnamese Chicken Coriander Flavour Vermicelli',12,'Cup','Nissin',Hong Kong
336,336,'Artificial Spicy Beef Flavour',29,'Pack','Kang Shi Fu',Hong Kong
337,337,'Cup Noodles Black Pepper Crab Flavour',39,'Cup','Nissin',Hong Kong
338,338,'Beef Style Noodles With Vegetables',26,'Cup','Great Value',Canada
339,339,'Spicy Soup Instant Noodle Beef Flavour',97,'Pack','Fuku',Hong Kong
340,340,'Rice Noodle Anchovy Flavor',8,'Bowl','Wang',South Korea
341,341,'Cup Noodles Chicken Flavor Ramen Noodle Soup (New Recipe)',4,'Cup','Nissin',USA
342,342,'Rumpum Gundruk Flavour',2,'Pack','Asian Thai Foods',Nepal
343,343,'Cup Noodle Light+ Bagna Cauda',59,'Cup','Nissin',Japan
344,344,'Gotsumori Koku Tonkotsu Ramen',97,'Bowl','Maruchan',Japan
345,345,'Tom Yum Shrimp Creamy Flavour Instant Noodles',14,'Bowl','Fashion Food',Thailand
346,346,'Bibim Men',97,'Bowl','Paldo',South Korea
347,347,'Cup Noodles Milk Seafood Flavour',19,'Cup','Nissin',Hong Kong
348,348,'Spicy Chikin Donburi',31,'Bowl','Nissin',Japan
349,349,'Noodle Chicken Flavour',64,'Cup','Fantastic',Australia
350,350,'Kuroma-Yu Tonkotsu Kumamoto Ramen',66,'Pack','Marutai',Japan
351,351,'Artificial Beef With Sauerkraut Flavour',30,'Pack','Kang Shi Fu',Hong Kong
352,352,'Raoh Shoyu Ramen',78,'Bowl','Nissin',Japan
353,353,'Ramen Noodle Soup Sriracha Chicken Flavor',57,'Pack','Maruchan',USA
354,354,'Hiyashi Soba Taidashi Goma',77,'Pack','Nagatanien',Japan
355,355,'Bowl Chicken Flavour Instant Rice Vermicelli',12,'Bowl','Fuku',Hong Kong
356,356,'X-Press Flavour Of Pizza In Noodles Proprietary Food',45,'Pack','Wai Wai',India
357,357,'Rice Noodles Fragrant Chicken Pho Ga Flavour',56,'Pack','KOKA',Singapore
358,358,'Vegetarian Penang White Curry',97,'Pack','Nyor Nyar',Malaysia
359,359,'Cup Noodle Seafood',87,'Cup','Nissin',Japan
360,360,'Budae Jjigae',67,'Pack','Paldo',South Korea
361,361,'Noodles Crispy Bacon Flavour',80,'Cup','Fantastic',Australia
362,362,'Spicy Braised Pork Flavor',25,'Pack','Tseng Noodles',Taiwan
363,363,'Demae Ramen Spicy Seafood Flavour Instant Noodle',58,'Pack','Nissin',Hong Kong
364,364,'Chow Mein Spicy Flavor',94,'Tray','A-Sha Dry Noodle',Taiwan
365,365,'Mee Goreng Spicy Flavour',77,'Pack','Myojo',Singapore
366,366,'Tabimen Nagasaki Chanpon',74,'Bowl','Sapporo Ichiban',Japan
367,367,'Oh! Ricey Pork Flavour',91,'Pack','Acecook',Vietnam
368,368,'Bul Jjamppong',37,'Pack','Paldo',South Korea
369,369,'Disney Cuties Instant Noodle Roast Pork Flavour',70,'Cup','Nissin',Thailand
370,370,'Instant Noodles Masala',36,'Pack','Morre',Pakistan
371,371,'Demae Ramen Spicy Hot tonkotsu Flavour Instant Noodle',26,'Pack','Nissin',Hong Kong
372,372,'Ramen Japanese Style Quick-Cooking Alimentary Paste With Chicken Artificially Flavored Soup Base',82,'Pack','Roland',USA
373,373,'Big Cup Noodles Tonkotsu Flavour',64,'Cup','Nissin',Hong Kong
374,374,'Deka Buto Kuro M-yu Tonkotsu',13,'Bowl','Nissin',Japan
375,375,'Bowl Taste Of Asia Hearty Pork Flavor Tonkotsu Ramen',31,'Bowl','Maruchan',USA
376,376,'Cup Noodles Sabor Galinha Caipira',43,'Cup','Nissin',Brazil
377,377,'Bowl Noodle Soup Independence Day Limited Edition Spicy Chicken Flavor',41,'Bowl','Nongshim',USA
378,378,'Nupasta Vongole Flavour Instant Noodle',3,'Cup','Nissin',Hong Kong
379,379,'Penang Chicken Curry Laksa',66,'Cup','Mr. Lee's Noodles',UK
380,380,'Shaolin Monk Vegetables',90,'Cup','Mr. Lee's Noodles',UK
381,381,'Tai Chi Chicken',39,'Cup','Mr. Lee's Noodles',UK
382,382,'Dragon Fire Mushroom',95,'Cup','Mr. Lee's Noodles',UK
383,383,'Hong Kong Street Beef',80,'Cup','Mr. Lee's Noodles',UK
384,384,'Warrior Fighting Shrimp',43,'Cup','Mr. Lee's Noodles',UK
385,385,'Gyorai Inaniwa Chuka Soba',24,'Bowl','Nissin',Japan
386,386,'Chicken Flavour Instant Noodle',36,'Pack','Fuku',Hong Kong
387,387,'Chicken Flavored Instant Noodles',15,'Pack','Knorr',Pakistan
388,388,'Penang White Curry Instant Noodle',49,'Pack','Nyor Nyar',Malaysia
389,389,'XO Scallops Sauce Dry Noodles',97,'Pack','Choumama',Taiwan
390,390,'Barikata Noukou Tonkotsu Shoyu',61,'Bowl','Myojo',Japan
391,391,'Demae Ramen Sesame Oil Flavour Cup',67,'Cup','Nissin',Hong Kong
392,392,'Instant Noodles Chicken Flavour',91,'Cup','Singa-Me',Australia
393,393,'Non-Fried Ramyun Noodle (Crab Flavor)',95,'Pack','Pulmuone',South Korea
394,394,'Assorted Seafood Noodles',37,'Pack','Master Kong',China
395,395,'Raoh Hot & Sour Ramen',43,'Pack','Nissin',Japan
396,396,'Coriander Instant Rice Noodles',32,'Bowl','President Rice',Thailand
397,397,'Instant Rice Noodles Moo Nam Tok Flavour',6,'Pack','MAMA',Thailand
398,398,'Instant Rice Vermicelli Clear Soup',73,'Pack','MAMA',Thailand
399,399,'Instant Rice Noodles Chicken Flavour',5,'Pack','MAMA',Thailand
400,400,'Pho Ga Rice Noodles With Artificial Chicken Flavour',33,'Bowl','MAMA',Thailand
401,401,'Oriental Kitchen Instant Rice Vermicelli In Gravy',36,'Pack','MAMA',Thailand
402,402,'Instant Tom Yam Rice Noodles',64,'Pack','MAMA',Thailand
403,403,'Instant Rice Noodles Vegetable Flavour',38,'Pack','MAMA',Thailand
404,404,'Instant Rice Vermicelli Yentafo Tom Yam Mohfai',28,'Pack','MAMA',Thailand
405,405,'Instant Flat Noodles Clear Soup',28,'Pack','MAMA',Thailand
406,406,'Cup Rice Noodles Tom Saab Flavour',94,'Cup','MAMA',Thailand
407,407,'Instant Rice Noodles Stew Beef Flavour',61,'Pack','MAMA',Thailand
408,408,'Instant Rice Noodles Phnom Penh Style',67,'Pack','MAMA',Thailand
409,409,'Instant Flat Noodles Tom Yam Flavour',3,'Pack','MAMA',Thailand
410,410,'Ramen Noodle soup Mushroom Flavor',76,'Pack','Maruchan',USA
411,411,'Vegetable Flavour Instant Noodles',94,'Pack','Happy Family',Singapore
412,412,'Rice Noodle Shallot With Braised Pork Flavor',82,'Pack','Tseng Noodles',Taiwan
413,413,'Vegetable Flavour Noodles With Vegetables',19,'Cup','Great Value',Canada
414,414,'Instant Noodle Artificial Beef Flavor 7 sour Pickled Cabbage',22,'Pack','JML',China
415,415,'Noodles With Hot & Spicy Flavour',14,'Cup','Suimin',Australia
416,416,'Rice Noodle Chinese Mushroom With Soybean Vegetarian Braised Pork Flavor',13,'Pack','Tseng Noodles',Taiwan
417,417,'Piritto Karakuchi Tantan Udon',3,'Bowl','Nissin',Japan
418,418,'Rice Noodle Seafood Laksa Flavour',25,'Pack','Tseng Noodles',Taiwan
419,419,'Chal Bibim Myun',9,'Pack','Nongshim',South Korea
420,420,'Japanese Yakisoba Umami Sauce',4,'Bowl','Menraku',Japan
421,421,'Sazon Casero Sopa Con Tomate Y Sabor Pollo',57,'Pack','La Moderna',Mexico
422,422,'Chow Mein Original Flavor',88,'Tray','A-Sha Dry Noodle',Taiwan
423,423,'Artificial Mushroom Chicken Flavor Instant Noodle',2,'Pack','Master Kong',China
424,424,'Chow Mein Oyster Sauce BBQ Flavor',28,'Tray','A-Sha Dry Noodle',Taiwan
425,425,'Aloe Vera Guan Mian Purple Sweet Potato Noodle With Spicy Miso Sauce',72,'Pack','Jingqi',Taiwan
426,426,'Black Eyes Bean Original Noodle With Sesame Sauce',98,'Pack','Jingqi',Taiwan
427,427,'Aloe Vera Guan Mian Pumpkin Noodle With Basil Sauce',35,'Pack','Jingqi',Taiwan
428,428,'Black Eyes Bean Cyanobacteria Noodle With Ginger Oil Sauce',79,'Pack','Jingqi',Taiwan
429,429,'Aloe Vera Guan Mian Original Noodle With Sesame Sauce',63,'Pack','Jingqi',Taiwan
430,430,'Black Eyes Bean Purple Sweet Potato Noodle With Spicy Miso Sauce',26,'Pack','Jingqi',Taiwan
431,431,'Aloe Vera Guan Mian Cyanobacteria Noodle With Ginger Oil Sauce',45,'Pack','Jingqi',Taiwan
432,432,'Black Eyes Bean Pumpkin Noodles With Basil Sauce',40,'Pack','Jingqi',Taiwan
433,433,'Instant Lunch Pork Flavor Ramen Noodles With Vegetables',74,'Cup','Maruchan',USA
434,434,'Kun Ramen Sumo-kuchikin (Smoked Chicken)',43,'Bowl','Sapporo Ichiban',Japan
435,435,'Tonkotsu',34,'Cup','Dream Kitchen',USA
436,436,'Lamen Sabor Picanha',43,'Pack','Nissin',Brazil
437,437,'Lemon Chicken Flavour Instant Noodles',78,'Pack','Thien Houng Foods',Vietnam
438,438,'Bowl Taste Of Asia Miso Chicken Flavor Spicy Miso Ramen',11,'Bowl','Maruchan',USA
439,439,'Men Shokunin Kaoruyasai Shio',76,'Bowl','Nissin',Japan
440,440,'Rice Noodle Seafood Flavour',74,'Bowl','Wang',South Korea
441,441,'Superior Soup Instant Noodles (Mfg in Thailand)',42,'Pack','Fuku',Hong Kong
442,442,'Superior Soup Instant Noodles (Mfg in Vietnam)',33,'Pack','Fuku',Hong Kong
443,443,'Demae Ramen Spicy Curry Flavour Instant Noodles',13,'Pack','Nissin',Hong Kong
444,444,'Demae Ramen Roast Beef Flavour Instant Noodles',49,'Pack','Nissin',Hong Kong
445,445,'Instant Noodle Supreme Abalone And Chicken Flavour',45,'Pack','Doll',Hong Kong
446,446,'Chicken Flavour Instant Noodle',86,'Pack','Four Seas',Hong Kong
447,447,'Kimchi Chikin Ramen Donburi',39,'Bowl','Nissin',Japan
448,448,'Instant Lunch Chipotle Chicken Flavor Ramen Noodle Soup',98,'Cup','Maruchan',USA
449,449,'Mee Goreng Thai Tom Yum Flavour',47,'Pack','Myojo',Singapore
450,450,'Artificial Salted Beef With Mushrooms Flavour',94,'Pack','Kang Shi Fu',Hong Kong
451,451,'Hot & Spicy Dry Curry With Chives Soup',81,'Pack','CarJEN',Malaysia
452,452,'Taimeiken Yousyoku Yasangatsukutta Omumen',21,'Cup','Sapporo Ichiban',Japan
453,453,'Noodles With Chicken & Sweet Corn Flavour',98,'Cup','Suimin',Australia
454,454,'Mennippon Oumi Chanpon',96,'Bowl','Nissin',Japan
455,455,'Curry Flavour Instant Noodles',53,'Pack','Happy Family',Singapore
456,456,'Nissin Instant Noodles Tom Yum Seafood Creamy Flavour King Cup',21,'Bowl','7 Select',Thailand
457,457,'Cup Noodles Tom Yum Shrimp Sabb Flavour',54,'Cup','Nissin',Thailand
458,458,'Chilli Noodles Stir Fried Holy Basil Flavour',22,'Pack','Nissin',Thailand
459,459,'Instant Noodles Moo Manao Flavour',40,'Pack','Nissin',Thailand
460,460,'Super Tom Yum Shrimp',35,'Cup','Nissin',Thailand
461,461,'Cup Noodles Minced Pork Flavour',63,'Cup','Nissin',Thailand
462,462,'Chilli Noodles Tom Yum Shrimp Creamy Soup Flavour',67,'Cup','Nissin',Thailand
463,463,'Nissin Instant Noodles Shrimp Ma Nao Lui Suan Flavour King Cup',17,'Bowl','7 Select',Thailand
464,464,'Instant Noodles Tom Yum Shrimp Saab Flavour',28,'Pack','Nissin',Thailand
465,465,'Cup Noodles Moo Manao Flavour',96,'Cup','Nissin',Thailand
466,466,'Instant Noodles Minced Pork Flavour',4,'Pack','Nissin',Thailand
467,467,'Cup Noodles Seafood Creamy Flavour',39,'Cup','Nissin',Thailand
468,468,'Chilli Noodles Spicy Tom Yum Flavour',55,'Pack','Nissin',Thailand
469,469,'Cup Noodles Chilli Crab Flavour',8,'Cup','Nissin',Hong Kong
470,470,'Vegetarian Flavour Ramen Noodles',82,'Pack','Great Value',Canada
471,471,'Tuna With Shallot Flavor Noodle',19,'Pack','Oni Hot Pot',Taiwan
472,472,'GGE Noodle Snack Wheat Crackers Original Ramen',57,'Pack','Weh Lih',Taiwan
473,473,'Lamen Sabor Frango Assado Com Toque De Limao',23,'Pack','Nissin',Brazil
474,474,'Onion Flavor Shoyu Ramen',55,'Pack','Itomen',Japan
475,475,'Ramen Noodle Soup Chicken Tortilla Flavor',62,'Pack','Maruchan',USA
476,476,'Rice Noodle Kimchi Flavor',88,'Bowl','Wang',South Korea
477,477,'Ramen Japanese Style Quick-Cooking Alimentary Paste With Beef Artificially Flavored Soup Base',66,'Pack','Roland',USA
478,478,'Cup Noodles Singapore Laksa',17,'Cup','Nissin',Japan
479,479,'Pojangmacha Udon',97,'Pack','Samyang Foods',South Korea
480,480,'Mee Goreng Original Flavour',82,'Pack','Myojo',Singapore
481,481,'Yakibuta Ramen',27,'Bowl','Sanpo',Japan
482,482,'Kimchi Flavor Noodle Soup',64,'Cup','Nongshim',USA
483,483,'Otentiq Cheezy Mushroom Instant Noodles (Improved Taste)',7,'Pack','CarJEN',Malaysia
484,484,'Seimen Noukou Toro Tonkotsu',48,'Bowl','Maruchan',Japan
485,485,'Straits Kitchen Laksa',5,'Pack','Nissin',Singapore
486,486,'Champong Noodle Soup Spicy Seafood Flavor',80,'Pack','Nongshim',South Korea
487,487,'Seaweed Flavour Noodle',3,'Pack','Oni Hot Pot',Taiwan
488,488,'Instant Noodle Preserved Vegetable Flavour',38,'Pack','Doll',Hong Kong
489,489,'Penang Hokkien Prawn Noodle Authentic Taste',25,'Cup','MyKuali',Malaysia
490,490,'Nupasta Salmon In White Sauce Flavour Instant Noodle',22,'Pack','Nissin',Hong Kong
491,491,'Big Cup Noodles Seafood Curry Flavour',7,'Cup','Nissin',Hong Kong
492,492,'Demae Iccho Beef Flavour Instant Noodle',14,'Bowl','Nissin',Hong Kong
493,493,'Mie Goreng Indonesia Stir Noodle Original Flavour',90,'Pack','Nissin',Hong Kong
494,494,'Demae Ramen Sesame Flavour Instant Noodles',59,'Pack','Nissin',Hong Kong
495,495,'Superior Soup Instant Rice Vermicelli',21,'Bowl','Fuku',Hong Kong
496,496,'Demae Ramen Straight Noodle Kyushu Tonkotsu Instant Noodle',22,'Pack','Nissin',Hong Kong
497,497,'Taisho Fried Noodle Sesame Paste Flavour Instant Noodle',58,'Pack','Nissin',Hong Kong
498,498,'Cup Noodles Pork Chowder Flavour',95,'Cup','Nissin',Hong Kong
499,499,'Cup Mifun Spicy Beef Flavour',58,'Cup','Nissin',Hong Kong
500,500,'Non-Fried Superior Soup Noodle',47,'Pack','Fuku',Hong Kong
501,501,'Nupasta Carbonara Flavour Instant Noodle',43,'Cup','Nissin',Hong Kong
502,502,'Demae Iccho Curry Beef Flavour',4,'Cup','Nissin',Hong Kong
503,503,'Cup Noodles Big Spicy Seafood Flavour',37,'Cup','Nissin',Hong Kong
504,504,'Demae Iccho Black Garlic Oil Tonkotsu',11,'Bowl','Nissin',Hong Kong
505,505,'Mi Segera Mi Goreng Ayam Krispi',5,'Pack','Mi Sedaap',Indonesia
506,506,'Cup Noodles Sabor Pollo Habanero Y Limon Sopa Instantanea',2,'Cup','Nissin',Mexico
507,507,'Spicy Ramen Noodles',93,'Pack','Great Value',Canada
508,508,'Bowl Taste Of Asia Beef Flavor Sukiyaki Ramen',88,'Bowl','Maruchan',USA
509,509,'Tainan Noodle Original Sauce',8,'Pack','A-Sha Dry Noodle',Taiwan
510,510,'Negi Ramen',35,'Bowl','Tokushima Seifun',Japan
511,511,'Instant Noodle Vegetarian Flavour',97,'Pack','Doll',Hong Kong
512,512,'Fusian Special Edition Ow... Ow... Spicy Cow Mi Goreng',53,'Pack','Maggi',Australia
513,513,'Fresh Jjajang',36,'Pack','Samyang Foods',South Korea
514,514,'Hakata Tonkotsu Ramen',15,'Pack','Marutai',Japan
515,515,'Kung Tak Lam Vegetarian Noodle (Mushroom)',23,'Pack','Four Seas',Hong Kong
516,516,'Arrabiata Rice Bucatini',27,'Pack','Nongshim',USA
517,517,'Pepper Noodles Vegetarian',63,'Pack','Mamee',Hong Kong
518,518,'Ramyon Sabor Mariscos',82,'Pack','Ottogi',Mexico
519,519,'Dried Mix Noodles Scallop Seafood Flavoured',92,'Tray','Kamfen',Hong Kong
520,520,'Cup Noodle Light+ Cheese Fondue',76,'Cup','Nissin',Japan
521,521,'Beef And Radish Flavour Instant Noodle',89,'Pack','Four Seas',Hong Kong
522,522,'Instant Noodle Shrimp Tom Yam Flavoured',62,'Pack','Zow Zow',Thailand
523,523,'RapiFideo Sabor A Chile Y Limon',15,'Cup','Nissin',Mexico
524,524,'Garlic Pepper Reduced Sodium Ramen',85,'Pack','Koyo',USA
525,525,'Tokyo Tokunou Gyokai Tonkotsu',10,'Bowl','Nissin',Japan
526,526,'Noodles Curried Prawn Flavour',36,'Cup','Suimin',Australia
527,527,'Instant Lunch Sriracha Chicken Flavor Ramen Noodle Soup',4,'Cup','Maruchan',USA
528,528,'Pop Mie Mi Instan Cup Rasa Ayam',37,'Cup','Indomie',Indonesia
529,529,'Artificial Pork Ribs Flavour Instant Noodle',67,'Pack','Master Kong',China
530,530,'Penang Red Tom Yum Goong Noodle Authentic Taste',32,'Cup','MyKuali',Malaysia
531,531,'Ramyon Sabor A Res',9,'Pack','Ottogi',Mexico
532,532,'Kadomen Koikoku Tonkotsu',44,'Bowl','Acecook',Japan
533,533,'XO Sauce Noodle',66,'Pack','Oni Hot Pot',Taiwan
534,534,'Perisa Asam Pedas Mi Segera',92,'Pack','E-Zee',Malaysia
535,535,'Chicken Style Ramen Noodles',88,'Pack','Great Value',Canada
536,536,'Hello Kitty Dim Sum Noodle Japanese Soy Sauce Flavour',13,'Cup','Doll',Hong Kong
537,537,'Malaysia Green Curry Noodle',48,'Bowl','ORee Garden',Malaysia
538,538,'Noodles Mi Goreng',89,'Cup','Suimin',Australia
539,539,'Tomato Sauce Instant Noodle',76,'Pack','Master Kong',China
540,540,'Cup Noodles Sabor Franhp Com Requeijao',85,'Cup','Nissin',Brazil
541,541,'Yakibuta Ramen',82,'Bowl','Tokushima Seifun',Japan
542,542,'Vegetarian Herbal Noodle',17,'Pack','A1',Malaysia
543,543,'Hovenia Ramen Vegetable Flavor',72,'Pack','Migawon',South Korea
544,544,'Hakka BBQ Sauce Noodle',28,'Pack','A-Sha Dry Noodle',Taiwan
545,545,'Maru Uma Curry Udon',4,'Cup','Acecook',Japan
546,546,'Noodles Oriental Flavour',8,'Cup','Fantastic',Australia
547,547,'Instant Noodles Artificial Chicken & Shrimp Flavored',4,'Pack','Chaudhary's Wai Wai',India
548,548,'Noodle King Artificial Beef Soup Flavored',68,'Bowl','Kamfen',Hong Kong
549,549,'Otentiq Cheezy Curry Instant Noodles (Improved Taste)',21,'Pack','CarJEN',Malaysia
550,550,'Charumera Atyificial Tonkotsu Shouyu Flavor',23,'Pack','Myojo',Japan
551,551,'Instant Noodles Beef Flavour',72,'Cup','Singa-Me',Australia
552,552,"'Sopa Maruchan Sabor a Camaron, Limon y Habanero'",31,'Pack','Maruchan',Mexico
553,553,'Shinshu Miso Ramen',89,'Bowl','Nissin',Japan
554,554,'Penang White Curry Authentic Taste Cup',73,'Cup','MyKuali',Malaysia
555,555,'Authentic Street Food Chow Mein',83,'Cup','Urban Noodle',UK
556,556,'Authentic Street Food Pad Thai',53,'Cup','Urban Noodle',UK
557,557,'Authentic Street Food Black Bean',71,'Cup','Urban Noodle',UK
558,558,'Authentic Street Food Thai Red Curry',29,'Cup','Urban Noodle',UK
559,559,'Authentic Street Food Satay',84,'Cup','Urban Noodle',UK
560,560,'Artificial Roasted Beef',22,'Pack','Kang Shi Fu',China
561,561,'Seabura Tonkotsu Ramen',93,'Cup','Acecook',Japan
562,562,'Noodle With Spicy Oyster Soup',59,'Pack','Pulmuone',South Korea
563,563,'Honey & Cheese Big Bowl',96,'Bowl','Samyang Foods',South Korea
564,564,'Chicken Style Noodles With Vegetables',36,'Cup','Great Value',Canada
565,565,'Perisa Kari Mi Segera (Improved Taste)',62,'Pack','E-Zee',Malaysia
566,566,'Ghost Pepper Noodle',9,'Pack','Oni Hot Pot',Taiwan
567,567,'Beef Style Ramen Noodles',19,'Pack','Great Value',Canada
568,568,'Vegetarian Instant Noodles Shiitake Flavour',62,'Pack','MAMA',Thailand
569,569,'2 Minute Laksa Flavour Noodles',97,'Pack','Trident',Australia
570,570,'Rangers Snack Noodles Popcorn Flavour',18,'Pack','MAMA',Myanmar
571,571,'Oriental Noodles Soto Ajam',40,'Cup','Conimex',Netherlands
572,572,'Hot spicy Flavor Instant Vermicelli',75,'Bowl','Sichuan Baijia',China
573,573,'Rice Fettucini Alfredo',40,'Pack','Nongshim',United States
574,574,'Wonton Noodles Beef Flavour',93,'Bowl','Kamfen',Hong Kong
575,575,'Hakka Spicy Barbeque Sauce',80,'Pack','A-Sha Dry Noodle',Taiwan
576,576,'Donbei Dashi Shoyu Yakiudon',4,'Bowl','Nissin',Japan
577,577,'Raoh Rich Miso Flavor',71,'Bowl','Nissin',Japan
578,578,'Cup Noodles Tom Yum Goong',52,'Cup','Nissin',Japan
579,579,'Cup Noodle Big Seafood Clam Chowder',19,'Cup','Nissin',Japan
580,580,'Chikin Ramen Donburi',55,'Bowl','Nissin',Japan
581,581,'Curry Udon',9,'Cup','Nissin',Japan
582,582,'Men Shokunin Shoyu',3,'Bowl','Nissin',Japan
583,583,'Cup Noodle Vegeta Buta-kyabetsu Tonkotsu',45,'Cup','Nissin',Japan
584,584,'Cup Noodle Pasta Style Tarako Spaghetti',51,'Cup','Nissin',Japan
585,585,'Cup Noodle Big Cheese Mexican Chilli',90,'Cup','Nissin',Japan
586,586,'Gyoretsu-no-Dekiru-Mise-no-Ramen (Shrimp Tantanmen)',97,'Bowl','Nissin',Japan
587,587,'Raoh Tonkotsu',2,'Pack','Nissin',Japan
588,588,'Cup Noodle Light Plus Ratatouille',95,'Cup','Nissin',Japan
589,589,'Cup Noodle Milk Chikin Ramen',47,'Cup','Nissin',Japan
590,590,'Cup Noodle',79,'Cup','Nissin',Japan
591,591,'Penang White curry Noodle Authentic Taste',82,'Pack','MyKuali',Malaysia
592,592,'Instant Noodles Chicken Soup Flavour',34,'Pack','MAMA',Myanmar
593,593,'Yokohama Walker Iekei Ramen',38,'Bowl','Nissin',Japan
594,594,'Quinoa Noodle With Oyster Sauce And Vegetables',45,'Pack','A-Sha Dry Noodle',Taiwan
595,595,'Singapore Prawn Soup La Mian',42,'Pack','Prima Taste',Singapore
596,596,'Chinese Tan Tan Vermicelli',91,'Cup','Nissin',Hong Kong
597,597,'Tokushima Ramen',96,'Pack','Tokushima Seifun',Japan
598,598,'Assorted Pork Bone Noodle',2,'Pack','Master Kong',China
599,599,'Penang Red tom Yum Goong Noodle Authentic Taste',5,'Pack','MyKuali',Malaysia
600,600,'Noodles Witrh Prawn & Chicken Flavour',97,'Cup','Suimin',Australia
601,601,'BIG Cup Noodle Ajillo',44,'Cup','Nissin',Japan
602,602,'Nyonya Curry Laksa (Improved Taste)',85,'Pack','CarJEN',Malaysia
603,603,'Malaysia Penang Green Curry Vermicelli (New Package)',24,'Pack','MyOri',Malaysia
604,604,'Kumamoto Spicy Ramen',11,'Pack','Itsuki',Japan
605,605,'Soba Fried Noodles Classic',52,'Pack','Nissin',Germany
606,606,'Cheese Curry Ramyun',65,'Pack','Samyang Foods',South Korea
607,607,'Cup Noodles Sabor Calabresa',21,'Pack','Nissin',Brazil
608,608,'Spicy Flavour Instant Mifun',23,'Pack','Doll',Hong Kong
609,609,'Horse Crab Flavour Ramen',4,'Pack','Fujiwara',Japan
610,610,'Malaysia Penang Red Curry Noodle',76,'Pack','MyOri',Malaysia
611,611,'Noodle Soup Seasoned With Real Kimchi',85,'Pack','Nongshim',USA
612,612,'Top Ramen Chicken Flavor Ramen Noodle Soup (New Packaging)',7,'Pack','Nissin',USA
613,613,'Kinchan Ramen',79,'Pack','Tokushima Seifun',Japan
614,614,'GGE Noodle Snack Wheat Crackers Soy Sauce Ramen',49,'Pack','Wei Lih',Taiwan
615,615,'Penang Spicy Prawn Soup Noodle Authentic Taste',85,'Pack','MyKuali',Malaysia
616,616,'Instant Noodles Coconut Milk Flavour',70,'Pack','MAMA',Myanmar
617,617,'Rice Noodles Vegetable Laksa',60,'Cup','Kabuto Noodles',UK
618,618,'Rice Noodles Chicken Pho',79,'Cup','Kabuto Noodles',UK
619,619,'Chicken Ramen',86,'Cup','Kabuto Noodles',UK
620,620,'Chilli Chicken Ramen',9,'Cup','Kabuto Noodles',UK
621,621,'Charumera Shoyu Ramen',36,'Pack','Myojo',Japan
622,622,'Mi Goreng Bento Noodles In A Box Curry Masala Flavour',93,'Tray','IbuRamen',USA
623,623,'Cup Vegetarian Instant Noodles Tom Yum Flavour',82,'Cup','MAMA',Thailand
624,624,'Spicy Tomato Salsa Ramen',73,'Cup','Maruchan',Japan
625,625,'Raoh Ramen Noodle Soup Umami Soy Sauce Flavor',98,'Pack','Nissin',USA
626,626,'Island Of Flavours Spicy Thai Chicken Instant Noodles Soup',11,'Pack','Koh Thai',Netherlands
627,627,'Singapore Fish Soup La Mian',83,'Pack','Prima Taste',Singapore
628,628,'Kung-Fu Brand Instant Oriental Noodle Soup Artificial Beef Flavor',40,'Pack','Ve Wong',Taiwan
629,629,'Cup Noodles Ramen Noodle Soup Hearty Chicken Flavor [New Package]',82,'Cup','Nissin',USA
630,630,'Red King Crab Flavour Ramen',11,'Pack','Fujiwara',Japan
631,631,'Oriental Style Instant Noodles Shrimp Flavour (Tom Yum)',7,'Pack','Bamee',Thailand
632,632,'Artificial Pickled Cabbage Fish Flavor Instant Vermicelli',50,'Pack','Sichuan Baijia',China
633,633,'Singapore Laksa Wholegrain La Mian',55,'Pack','Prima Taste',Singapore
